-1426.9578	-1.6328	312.7861	17.5087	4523.5484	-8.3189
-1646.3827	-19.1401	-337.5139	-5.8756	-3582.9657	-2.6099
-1693.3582	-19.1401	-337.5139	-5.8756	-4512.164	-21.1056
-2227.7089	-8.6741	304.6909	21.8225	3717.517	64.5185
-2290.3429	-8.6741	304.6909	21.8225	4526.9115	-18.5076
-2494.1093	-26.1814	-345.609	-1.5618	-3550.0554	12.9021
-2556.7433	-26.1814	-345.609	-1.5618	-4508.801	-31.2943
-2129.1619	297.7007	123.7047	584.7083	2353.2173	1861.943
-2191.7959	297.7007	123.7047	584.7083	2776.3663	2667.759
-2592.6563	-332.5561	-164.6228	-564.4476	-2185.7557	-1784.5225
-2655.2903	-332.5561	-164.6228	-564.4476	-2758.2558	-2717.5609
-2574.0159	-19.5848	-22.8458	11.5452	93.5888	43.408
-2636.6499	-19.5848	-22.8458	11.5452	10.2018	-28.0767
-2353.8394	-16.1567	-19.2327	9.0479	79.054	36.0863
-2426.9124	-16.1567	-19.2327	9.0479	8.8545	-22.8857
-1281.4352	304.7419	312.7861	584.7083	3717.517	1861.943
-1328.4107	304.7419	312.7861	584.7083	4526.9115	2677.9477
-2592.6563	-332.5561	-345.609	-568.7615	-3582.9657	-1800.0344
-2655.2903	-332.5561	-345.609	-568.7615	-4512.164	-2717.5609
-2211.9864	-15.669	-18.4798	8.9104	76.6286	34.9173
-2274.6204	-15.669	-18.4798	8.9104	9.1773	-22.2745
-1409.3827	348.0111	145.0541	646.2986	2804.5134	2536.9429
-1473.7327	348.0111	145.0541	646.2986	3502.5691	4092.9903
-1889.437	-340.0257	-157.3547	-647.0617	-2692.6599	-2580.8928
-1953.787	-340.0257	-157.3547	-647.0617	-3452.2185	-4097.0131
-1511.3748	7.2082	340.7293	4.4981	4529.8569	-1.3414
-1575.7248	7.2082	340.7293	4.4981	5961.4339	2.5527
-1787.4449	0.7772	-353.0299	-5.2612	-4418.0034	-42.6085
-1851.7949	0.7772	-353.0299	-5.2612	-5911.0832	-6.5755
-2437.3071	9.9282	336.6747	4.1342	4565.7773	-16.2539
-2523.1071	9.9282	336.6747	4.1342	5977.0811	1.2399
-2713.3772	3.4971	-357.0845	-5.6252	-4382.083	-57.521
-2799.1772	3.4971	-357.0845	-5.6252	-5895.4361	-7.8883
-2335.315	350.7311	140.9995	645.9346	2840.4338	2522.0304
-2421.115	350.7311	140.9995	645.9346	3518.2163	4091.6775
-2815.3693	-337.3057	-161.4094	-647.4257	-2656.7395	-2595.8053
-2901.1693	-337.3057	-161.4094	-647.4257	-3436.5713	-4098.3258
-2808.1367	7.5493	-11.4085	-0.8832	102.4903	-41.4604
-2893.9367	7.5493	-11.4085	-0.8832	45.4478	-3.714
-2565.7487	6.2109	-9.5671	-0.5935	86.9972	-34.1833
-2665.8487	6.2109	-9.5671	-0.5935	39.1616	-3.1288
-1409.3827	350.7311	340.7293	646.2986	4565.7773	2536.9429
-1473.7327	350.7311	340.7293	646.2986	5977.0811	4092.9903
-2815.3693	-340.0257	-357.0845	-647.4257	-4418.0034	-2595.8053
-2901.1693	-340.0257	-357.0845	-647.4257	-5911.0832	-4098.3258
-2410.0525	6.0283	-9.2053	-0.6131	84.0918	-33.159
-2495.8525	6.0283	-9.2053	-0.6131	38.0654	-3.0172
-1409.3827	340.0257	145.0542	647.0617	2804.5134	2580.8928
-1473.7327	340.0257	145.0542	647.0617	3502.5692	4097.0131
-1889.437	-348.0111	-157.3547	-646.2986	-2692.6599	-2536.9429
-1953.787	-348.0111	-157.3547	-646.2986	-3452.2185	-4092.9903
-1511.3748	-0.7772	340.7293	5.2612	4529.8569	42.6085
-1575.7248	-0.7772	340.7293	5.2612	5961.4339	6.5755
-1787.4449	-7.2082	-353.0299	-4.4982	-4418.0034	1.3414
-1851.7949	-7.2082	-353.0299	-4.4982	-5911.0832	-2.5527
-2437.3071	-3.4971	336.6747	5.6252	4565.7773	57.521
-2523.1071	-3.4971	336.6747	5.6252	5977.0811	7.8882
-2713.3772	-9.9282	-357.0845	-4.1342	-4382.083	16.2539
-2799.1772	-9.9282	-357.0845	-4.1342	-5895.4361	-1.2399
-2335.315	337.3057	140.9995	647.4257	2840.4338	2595.8053
-2421.115	337.3057	140.9995	647.4257	3518.2163	4098.3258
-2815.3693	-350.7311	-161.4094	-645.9346	-2656.7395	-2522.0304
-2901.1693	-350.7311	-161.4094	-645.9346	-3436.5713	-4091.6775
-2808.1367	-7.5493	-11.4085	0.8832	102.4903	41.4604
-2893.9367	-7.5493	-11.4085	0.8832	45.4478	3.714
-2565.7487	-6.2109	-9.5671	0.5935	86.9972	34.1833
-2665.8487	-6.2109	-9.5671	0.5935	39.1616	3.1288
-1409.3827	340.0257	340.7293	647.4257	4565.7773	2595.8053
-1473.7327	340.0257	340.7293	647.4257	5977.0811	4098.3258
-2815.3693	-350.7311	-357.0845	-646.2986	-4418.0034	-2536.9429
-2901.1693	-350.7311	-357.0845	-646.2986	-5911.0832	-4092.9903
-2410.0525	-6.0283	-9.2053	0.6131	84.0918	33.159
-2495.8525	-6.0283	-9.2053	0.6131	38.0654	3.0172
